CustomerID,CityTier,NumberOfDeviceRegistered,NumberOfAddress,OrderAmountHikeFromlastYear,Tenure_log,Dormancy_Shock,Recency_Tenure_Ratio,MonthlyOrderFreq,IssueIndex,Satisfaction_Per_Order,Silent_Killer,CashbackPerOrder,Promo_Sensitivity,Stagnant_Loyal,ManyAddressesFlag,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,Gender_Male,Churn_Actual,Churn_Prob,Churn_Pred,RiskLevel,CustomerGrade
,1,4,10,21.0,3.295836866004329,0.5172413793103449,0.19230769230769232,0.07692307692307693,0,1.0,0,52.163333333333334,0.6666666666666666,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0003,0,안전,Platinum
,1,4,3,14.0,2.3978952727983707,1.8461538461538458,0.7999999999999998,0.19999999999999996,0,0.6666666666666666,1,48.843333333333334,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0014,0,안전,Platinum
,3,4,3,19.0,1.3862943611198906,5.0,3.3333333333333335,0.6666666666666666,0,0.6666666666666666,1,56.846666666666664,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,1,1,0,0.0004,0,안전,Platinum
C0870,3,3,2,11.0,0.0,3.6363636363636362,40.0,10.0,1,1.5,0,72.39,0.5,0,0,0,1,0,1,0,0,0,0,1,1,0,0.3539,0,관심,Gold
,1,4,11,13.0,2.3978952727983707,0.46153846153846145,0.19999999999999996,0.19999999999999996,1,1.0,0,57.21,0.3333333333333333,0,1,1,0,0,1,0,0,0,1,0,0,0,0.051,0,안전,Platinum
,1,3,6,11.0,2.995732273553991,0.19047619047619052,0.10526315789473686,0.05263157894736843,0,1.5,0,102.635,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0077,0,안전,Platinum
,1,4,4,23.0,3.4339872044851463,0.09090909090909091,0.03333333333333333,0.06666666666666667,0,1.6666666666666667,0,48.553333333333335,0.6666666666666666,1,1,0,1,0,0,0,1,0,0,0,0,0,0.0002,0,안전,Platinum
,3,4,2,13.0,2.302585092994046,0.0,0.0,0.9999999999999998,0,0.3,0,17.596,0.8,0,0,1,0,0,0,0,0,0,1,0,1,0,0.0054,0,안전,Platinum
,1,5,3,12.0,0.6931471805599453,6.0,8.0,2.0,0,1.6666666666666667,0,55.22,0.3333333333333333,0,1,1,0,0,0,0,1,0,1,0,1,0,0.1287,0,안전,Platinum
,1,5,3,14.0,0.6931471805599453,0.75,1.0,2.0,1,1.0,0,51.443333333333335,0.3333333333333333,0,1,1,0,0,0,0,1,0,1,0,0,0,0.8155,1,위험,Risk
,1,3,8,21.0,1.0986122886681098,1.1999999999999997,0.9999999999999998,0.9999999999999998,1,1.6666666666666667,0,41.346666666666664,0.3333333333333333,0,1,0,1,0,0,1,0,0,1,0,1,1,0.9635,1,고위험,Risk
C0910,3,2,10,13.0,0.6931471805599453,2.25,3.0,2.0,0,1.0,0,57.35666666666666,0.6666666666666666,0,1,0,0,0,1,0,0,0,1,0,1,1,0.493,0,관심,Gold
,3,2,6,17.0,1.6094379124341003,0.5000000000000001,0.25000000000000006,0.7500000000000002,1,1.0,0,60.0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,1,0.9959,1,고위험,Risk
,1,4,5,19.0,2.5649493574615367,1.6,0.6666666666666666,0.16666666666666666,0,0.6666666666666666,1,62.53666666666667,0.3333333333333333,0,1,1,0,0,1,0,0,0,0,0,1,0,0.0023,0,안전,Platinum
,1,4,7,22.0,2.6390573296152584,0.0,0.0,0.07692307692307694,0,1.5,0,67.24,0.5,0,1,0,1,0,1,0,0,0,0,0,0,0,0.005,0,안전,Platinum
C1026,3,3,2,11.0,0.0,7.2727272727272725,80.0,10.0,1,0.5,0,78.085,0.0,0,0,0,0,0,1,0,0,0,1,0,1,1,0.9838,1,고위험,Risk
C0125,1,5,4,14.0,3.1780538303479458,0.11538461538461536,0.04347826086956521,0.08695652173913042,0,1.0,0,80.0,0.3333333333333333,0,1,1,0,0,0,0,0,1,0,0,1,0,0.0002,0,안전,Platinum
,3,3,4,16.0,2.302585092994046,0.1818181818181818,0.11111111111111109,0.11111111111111109,1,2.0,0,96.39,0.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.0511,0,안전,Platinum
,1,3,1,13.0,1.0986122886681098,1.0,0.9999999999999998,0.4999999999999999,0,2.0,0,65.9,0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0141,0,안전,Platinum
,1,3,3,11.0,2.1972245773362196,0.5454545454545453,0.24999999999999994,0.24999999999999994,0,0.3333333333333333,1,64.54,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0121,0,안전,Platinum
,1,4,2,20.0,1.6094379124341003,0.0,0.0,0.25000000000000006,0,1.5,0,60.144999999999996,0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0436,0,안전,Platinum
,1,5,3,14.0,2.70805020110221,3.0,0.7142857142857143,0.35714285714285715,0,0.5,0,40.0,0.8333333333333334,0,1,1,0,0,0,0,0,1,0,1,1,0,0.0046,0,안전,Platinum
,3,3,2,19.0,1.6094379124341003,0.6666666666666667,0.5000000000000001,0.25000000000000006,0,1.5,0,91.73,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0009,0,안전,Platinum
,1,4,3,14.0,1.791759469228055,6.954545454545454,1.8,3.2,0,0.17647058823529413,0,14.117647058823529,0.11764705882352941,0,1,1,0,0,0,0,0,1,1,0,0,1,0.601,1,주의,Silver
,3,5,6,20.0,2.4849066497880004,0.2142857142857143,0.09090909090909091,0.18181818181818182,0,1.0,0,62.78,0.6666666666666666,0,1,1,0,0,1,0,0,0,1,0,1,0,0.0063,0,안전,Platinum
,3,4,5,16.0,2.302585092994046,1.0,0.44444444444444436,0.22222222222222218,1,1.6666666666666667,0,71.55333333333333,0.3333333333333333,0,1,1,0,0,1,0,0,0,1,0,1,0,0.0515,0,안전,Platinum
,3,6,3,16.0,2.833213344056216,3.3333333333333335,0.625,0.4375,0,0.125,1,30.0,0.5,0,1,1,0,0,0,0,0,1,1,0,0,1,0.9599,1,고위험,Risk
C0026,3,3,2,12.0,0.0,2.727272727272727,30.0,10.0,1,1.5,0,70.81,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0975,0,안전,VIP
,1,4,3,13.0,2.4849066497880004,0.6428571428571429,0.2727272727272727,0.18181818181818182,1,0.3333333333333333,0,49.419999999999995,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,1,0,0.0156,0,안전,Platinum
,1,5,1,12.0,1.6094379124341003,1.3333333333333335,1.0000000000000002,0.25000000000000006,0,1.5,0,71.725,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0046,0,안전,Platinum
,3,3,2,19.0,1.6094379124341003,4.285714285714286,1.5000000000000004,2.2500000000000004,1,0.3,0,19.852,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2016,0,관심,Gold
C0895,1,3,6,18.0,2.8903717578961645,0.30000000000000004,0.11764705882352944,0.11764705882352944,1,1.0,0,67.36333333333333,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0396,0,안전,Platinum
,1,4,11,18.0,1.3862943611198906,1.5,1.0,0.6666666666666666,0,1.0,0,51.580000000000005,0.6666666666666666,0,1,1,0,0,0,0,1,0,1,0,0,0,0.0128,0,안전,Platinum
,3,4,3,17.0,1.0986122886681098,4.799999999999999,3.999999999999999,0.9999999999999998,0,0.3333333333333333,1,59.17666666666667,0.6666666666666666,0,1,1,0,0,1,0,0,0,0,1,1,0,0.001,0,안전,Platinum
,1,3,3,16.0,2.0794415416798357,0.0,0.0,0.2857142857142858,1,0.6666666666666666,0,40.97666666666667,0.6666666666666666,0,1,0,1,0,0,1,0,0,0,0,1,1,0.6563,1,주의,Silver
,1,3,1,18.0,1.6094379124341003,0.8571428571428572,0.5000000000000001,0.5000000000000001,1,0.3333333333333333,0,42.31666666666666,0.6666666666666666,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0166,0,안전,Platinum
C0339,1,5,2,14.0,0.6931471805599453,4.666666666666667,7.0,1.0,0,2.0,0,82.745,0.5,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0005,0,안전,Platinum
C0867,1,4,11,17.0,1.3862943611198906,1.5,1.0,0.6666666666666666,0,0.3333333333333333,1,49.00333333333333,0.3333333333333333,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0056,0,안전,Platinum
C0284,1,4,3,14.0,2.9444389791664403,0.6666666666666667,0.11111111111111113,0.44444444444444453,1,0.5555555555555556,0,16.732222222222223,0.3333333333333333,0,1,1,0,0,0,0,1,0,0,0,1,0,0.0043,0,안전,Platinum
,3,2,4,13.0,3.044522437723423,1.1739130434782608,0.45,0.1,0,1.6666666666666667,0,80.0,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,0,0,0.0005,0,안전,Platinum
,1,4,6,22.0,2.3978952727983707,3.333333333333333,0.9999999999999998,0.3999999999999999,0,0.6,0,30.038,0.4,0,1,1,0,0,0,0,1,0,0,1,1,0,0.0095,0,안전,Platinum
,3,4,4,13.0,2.4849066497880004,0.8571428571428572,0.36363636363636365,0.18181818181818182,0,0.3333333333333333,1,66.42666666666666,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,1,1,0,0.0264,0,안전,Platinum
,1,4,9,21.0,2.8903717578961645,0.4500000000000001,0.17647058823529416,0.11764705882352944,0,0.6666666666666666,1,49.193333333333335,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0026,0,안전,Platinum
,1,4,3,17.0,0.0,0.0,0.0,10.0,0,1.5,0,80.66,0.5,0,1,1,0,0,1,0,0,0,0,0,1,0,0.3961,0,관심,Gold
,1,3,3,22.0,3.1780538303479458,0.23076923076923073,0.08695652173913042,0.08695652173913042,0,1.6666666666666667,0,80.0,0.3333333333333333,0,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0,안전,Platinum
C0039,2,4,2,13.0,1.0986122886681098,4.5,4.499999999999999,0.4999999999999999,0,2.5,0,89.94,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0255,0,안전,Platinum
C1118,1,2,4,17.0,2.1972245773362196,1.0909090909090906,0.4999999999999999,0.24999999999999994,0,0.6666666666666666,1,52.6,0.3333333333333333,0,1,1,0,0,0,0,1,0,0,1,0,0,0.0006,0,안전,Platinum
,1,3,3,11.0,3.4339872044851463,0.125,0.06666666666666667,0.03333333333333333,0,1.5,0,83.775,0.0,1,1,1,0,0,1,0,0,0,1,0,1,0,0.0002,0,안전,Platinum
C0492,3,4,7,17.0,3.1354942159291497,0.8400000000000001,0.3181818181818182,0.09090909090909091,0,1.3333333333333333,0,77.06666666666666,0.3333333333333333,0,1,1,0,1,0,0,0,0,0,0,1,0,0.0002,0,안전,Platinum
,3,4,3,14.0,2.70805020110221,4.5,0.6428571428571429,0.9285714285714286,0,0.2857142857142857,0,17.142857142857142,0.14285714285714285,0,1,1,0,0,0,0,0,1,0,1,1,0,0.0499,0,안전,Platinum
,3,2,2,19.0,2.6390573296152584,1.5000000000000004,0.6153846153846155,0.15384615384615388,0,1.0,0,67.93333333333334,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0018,0,안전,Platinum
C0877,1,4,3,26.0,1.791759469228055,3.3749999999999996,1.8,0.4,0,1.3333333333333333,0,77.16000000000001,0.3333333333333333,0,1,1,0,0,0,0,0,0,1,0,1,0,0.0002,0,안전,Platinum
,1,4,4,14.0,2.8903717578961645,0.31578947368421056,0.17647058823529416,0.05882352941176472,0,1.5,0,65.81,0.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0309,0,안전,Platinum
,1,3,5,18.0,2.9444389791664403,0.20000000000000004,0.11111111111111113,0.055555555555555566,1,0.5,0,96.9,0.5,0,1,1,0,0,0,0,0,0,1,0,1,0,0.0006,0,안전,Platinum
,3,5,3,12.0,0.6931471805599453,5.833333333333334,7.0,4.0,1,0.4,0,45.65,0.8,0,1,1,0,0,0,0,0,0,0,0,1,1,0.9767,1,고위험,Risk
C0598,1,3,5,13.0,2.833213344056216,0.2222222222222222,0.125,0.0625,0,1.5,0,62.19,0.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0202,0,안전,Platinum
,1,3,10,14.0,0.0,1.8181818181818181,20.0,20.0,1,0.3333333333333333,0,49.29,0.6666666666666666,0,1,0,1,0,0,0,1,0,1,0,1,1,0.9875,1,고위험,Risk
,1,5,4,14.0,2.833213344056216,0.7777777777777778,0.4375,0.0625,0,0.5,1,120.0,0.5,0,1,1,0,0,0,0,0,1,1,0,1,0,0.0951,0,안전,Platinum
,1,4,10,19.0,3.091042453358316,1.0,0.3809523809523809,0.09523809523809522,0,1.3333333333333333,0,59.88999999999999,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0029,0,안전,Platinum
,2,4,4,12.0,1.6094379124341003,0.0,0.0,0.25000000000000006,0,2.5,0,82.05,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0.0282,0,안전,Platinum
,1,3,2,15.0,0.0,6.363636363636363,70.0,60.0,1,0.42857142857142855,0,23.11285714285714,0.42857142857142855,0,0,1,0,0,1,0,0,0,0,0,1,1,0.9743,1,고위험,Risk
,2,5,8,12.0,0.6931471805599453,2.25,3.0,2.0,0,0.3333333333333333,1,48.93333333333334,0.6666666666666666,0,1,0,0,0,0,0,1,0,1,0,0,1,0.6795,1,주의,Silver
,1,3,4,18.0,2.6390573296152584,0.3750000000000001,0.15384615384615388,0.15384615384615388,1,0.3333333333333333,0,46.89666666666667,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0036,0,안전,Platinum
,3,4,9,15.0,1.6094379124341003,1.2857142857142858,0.7500000000000002,0.5000000000000001,0,1.6666666666666667,0,57.596666666666664,0.6666666666666666,0,1,1,0,0,1,0,0,0,1,0,0,0,0.1133,0,안전,Platinum
,2,4,10,18.0,3.4657359027997265,0.34285714285714286,0.0967741935483871,0.0967741935483871,0,0.75,0,36.9175,0.25,1,1,0,1,0,0,0,1,0,1,0,1,0,0.0004,0,안전,Platinum
,1,1,2,17.0,2.1972245773362196,3.7333333333333325,0.9999999999999998,0.7499999999999999,0,0.42857142857142855,0,19.15285714285714,0.8571428571428571,0,0,0,1,0,1,0,0,0,1,0,1,0,1e-04,0,안전,Platinum
,1,4,3,24.0,1.6094379124341003,5.000000000000001,2.2500000000000004,1.0000000000000002,1,1.0,0,48.0,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0611,0,안전,Platinum
,1,4,4,15.0,2.833213344056216,3.387096774193549,0.4375,0.875,1,0.06666666666666667,0,15.082666666666666,0.8666666666666667,0,1,0,0,0,0,0,0,0,1,0,1,0,0.039,0,안전,Platinum
C0902,1,4,2,13.0,0.6931471805599453,7.199999999999999,8.0,8.0,1,0.2222222222222222,0,22.281111111111112,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9942,1,고위험,Risk
,3,1,5,16.0,1.3862943611198906,0.0,0.0,1.0,1,1.0,0,57.985,0.25,0,1,0,0,1,0,0,0,0,0,1,0,1,0.997,1,고위험,Risk
,3,3,5,21.0,2.995732273553991,0.7619047619047621,0.42105263157894746,0.05263157894736843,1,0.5,0,78.86,0.5,0,1,0,0,0,1,0,0,0,0,1,1,0,0.0024,0,안전,Platinum
,1,4,3,26.0,2.9444389791664403,8.181818181818183,1.0000000000000002,0.7777777777777779,0,0.06666666666666667,1,11.360666666666667,0.4666666666666667,0,1,1,0,0,1,0,0,0,0,1,1,0,0.0015,0,안전,Platinum
,1,4,4,14.0,0.6931471805599453,2.25,3.0,2.0,0,0.3333333333333333,1,50.26666666666667,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,1,1,0,0.0899,0,안전,Platinum
,1,4,5,12.0,2.70805020110221,1.4117647058823528,0.5714285714285714,0.14285714285714285,0,1.0,0,54.916666666666664,0.6666666666666666,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0124,0,안전,Platinum
,1,5,2,11.0,1.6094379124341003,0.0,0.0,0.25000000000000006,1,0.5,0,55.644999999999996,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,0.4406,0,관심,Gold
,3,4,6,17.0,2.995732273553991,1.2857142857142858,0.21052631578947373,0.42105263157894746,0,0.2222222222222222,1,19.62222222222222,0.1111111111111111,0,1,1,0,0,1,0,0,0,0,1,1,1,0.9569,1,고위험,Risk
,1,3,5,11.0,3.1354942159291497,0.5833333333333334,0.3181818181818182,0.045454545454545456,0,2.0,0,87.015,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0002,0,안전,Platinum
,1,3,3,11.0,0.0,0.0,0.0,10.0,0,1.5,0,67.425,0.5,0,1,0,1,0,0,1,0,0,0,1,1,1,0.809,1,위험,Risk
,1,5,7,14.0,3.2188758248682006,3.461538461538462,0.37500000000000006,0.5833333333333334,1,0.2,0,16.0,0.3333333333333333,0,1,1,0,0,0,0,0,1,1,0,0,0,0.0043,0,안전,Platinum
,3,5,3,13.0,0.6931471805599453,4.5,5.0,8.0,1,0.1111111111111111,0,20.364444444444445,0.5555555555555556,0,1,1,0,0,1,0,0,0,0,1,1,1,0.9862,1,고위험,Risk
,3,5,3,12.0,1.9459101490553132,6.842105263157896,1.666666666666667,2.0000000000000004,1,0.3076923076923077,0,13.636923076923077,0.9230769230769231,0,1,1,0,0,1,0,0,0,1,0,0,0,0.0448,0,안전,Platinum
C0775,3,3,1,12.0,2.6390573296152584,0.38095238095238104,0.07692307692307694,0.5384615384615387,0,0.625,0,19.34125,0.25,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0009,0,안전,Platinum
,3,3,10,12.0,3.044522437723423,5.121212121212121,0.65,0.6,1,0.23076923076923078,0,18.284615384615385,0.5384615384615384,0,1,0,0,1,0,0,0,0,1,0,0,0,0.122,0,안전,Platinum
C0054,3,5,3,20.0,2.4849066497880004,0.46153846153846156,0.2727272727272727,0.09090909090909091,1,0.5,0,77.025,0.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0.0008,0,안전,Platinum
,1,3,2,17.0,0.0,0.0,0.0,10.0,1,2.0,0,62.040000000000006,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0.9962,1,고위험,Risk
,3,3,5,18.0,1.0986122886681098,0.0,0.0,0.4999999999999999,1,1.5,0,76.19,0.5,0,1,1,0,0,1,0,0,0,1,0,0,1,0.9476,1,위험,Risk
C0428,1,5,3,25.0,0.6931471805599453,0.75,1.0,2.0,1,0.3333333333333333,0,49.79666666666666,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,1,1,1,0.9983,1,고위험,Risk
,2,5,6,12.0,2.1972245773362196,2.454545454545454,1.1249999999999998,0.24999999999999994,0,1.3333333333333333,0,56.63333333333333,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0126,0,안전,Platinum
,1,5,3,14.0,0.6931471805599453,2.4,3.0,3.0,0,0.75,0,37.5975,0.5,0,1,1,0,0,0,0,1,0,1,0,1,0,0.291,0,관심,Gold
,1,3,2,19.0,2.1972245773362196,1.5999999999999996,0.9999999999999998,0.12499999999999997,0,1.5,0,75.49,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0.0013,0,안전,Platinum
C0959,3,3,1,13.0,2.70805020110221,2.5,0.35714285714285715,0.9285714285714286,1,0.21428571428571427,0,14.605,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0077,0,안전,Platinum
,3,4,5,14.0,3.044522437723423,0.3333333333333333,0.1,0.15,0,1.25,0,60.0,0.75,0,1,1,0,0,0,0,0,1,0,1,0,0,0.0175,0,안전,Platinum
C0578,1,5,8,16.0,2.772588722239781,0.5000000000000001,0.2,0.13333333333333336,1,1.3333333333333333,0,61.77333333333333,0.6666666666666666,0,1,1,0,0,1,0,0,0,0,1,1,0,0.0293,0,안전,Platinum
,1,3,2,12.0,1.6094379124341003,0.0,0.0,0.25000000000000006,0,0.5,1,59.754999999999995,0.5,0,0,1,0,0,0,1,0,0,1,0,1,0,0.1085,0,안전,Platinum
C0963,1,2,3,22.0,0.6931471805599453,0.75,1.0,2.0,1,1.6666666666666667,0,47.00333333333333,0.6666666666666666,0,1,0,1,0,0,0,1,0,0,0,1,1,0.973,1,고위험,Risk
,1,3,8,16.0,2.3978952727983707,0.6666666666666665,0.3999999999999999,0.09999999999999998,0,0.5,1,81.735,0.5,0,1,1,0,0,1,0,0,0,1,0,1,0,0.002,0,안전,Platinum
,1,6,4,21.0,1.6094379124341003,1.2857142857142858,0.7500000000000002,0.5000000000000001,0,0.3333333333333333,1,61.97,0.6666666666666666,0,1,1,0,0,1,0,0,0,0,1,0,0,0.0236,0,안전,Platinum
,1,4,5,14.0,2.4849066497880004,0.7692307692307693,0.45454545454545453,0.09090909090909091,0,2.0,0,62.34,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0089,0,안전,Platinum
,1,4,2,15.0,2.0794415416798357,0.9000000000000002,0.42857142857142866,0.2857142857142858,0,0.6666666666666666,1,50.0,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,1,1,0,0.0142,0,안전,Platinum
C0886,1,3,2,24.0,0.0,1.8181818181818181,20.0,20.0,0,0.6666666666666666,1,41.07666666666666,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0011,0,안전,VIP
,1,4,8,12.0,3.1354942159291497,0.8400000000000001,0.3181818181818182,0.09090909090909091,1,1.0,0,79.88,0.3333333333333333,0,1,1,0,1,0,0,0,0,0,1,0,0,0.0009,0,안전,Platinum
,1,6,2,22.0,1.0986122886681098,0.5999999999999999,0.4999999999999999,0.9999999999999998,0,1.6666666666666667,0,33.333333333333336,0.6666666666666666,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0012,0,안전,Platinum
C1105,3,3,1,22.0,0.0,3.6363636363636362,40.0,10.0,1,1.5,0,74.535,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0,0.1753,0,안전,Platinum
,3,5,3,14.0,1.6094379124341003,1.2857142857142858,0.7500000000000002,0.5000000000000001,0,1.0,0,62.06,0.6666666666666666,0,1,1,0,0,1,0,0,0,1,0,0,0,0.0105,0,안전,Platinum
C0112,1,3,2,19.0,1.0986122886681098,2.5,2.4999999999999996,0.4999999999999999,0,0.5,1,61.7,0.5,0,0,0,1,0,0,1,0,0,0,1,1,0,0.0078,0,안전,Platinum
,1,3,3,14.0,3.367295829986474,0.6341463414634145,0.07142857142857142,0.4285714285714285,1,0.23076923076923078,0,18.46153846153846,0.07692307692307693,0,1,1,0,1,0,0,0,0,1,0,0,0,1e-04,0,안전,Platinum
,3,3,1,14.0,1.3862943611198906,0.8,0.6666666666666666,0.3333333333333333,0,2.0,0,64.915,0.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.0248,0,안전,Platinum
,3,3,5,16.0,2.9444389791664403,0.9230769230769232,0.1666666666666667,0.38888888888888895,0,0.25,1,18.95,0.0,0,1,1,0,0,1,0,0,0,0,1,1,1,0.9215,1,위험,Risk
,1,4,2,16.0,1.6094379124341003,2.3333333333333335,1.7500000000000004,0.25000000000000006,1,2.0,0,60.665000000000006,0.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0079,0,안전,Platinum
C0023,2,3,1,21.0,2.0794415416798357,0.6666666666666669,0.42857142857142866,0.1428571428571429,0,1.5,0,60.31999999999999,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.009,0,안전,Platinum
C0779,1,2,2,14.0,2.302585092994046,1.0,0.44444444444444436,0.22222222222222218,0,1.3333333333333333,0,49.75333333333333,0.6666666666666666,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0014,0,안전,Platinum
,3,3,9,11.0,1.6094379124341003,1.666666666666667,1.2500000000000002,0.25000000000000006,1,0.5,0,79.965,0.0,0,1,1,0,0,1,0,0,0,0,1,0,1,0.7331,1,주의,Silver
,1,3,5,22.0,2.302585092994046,0.0,0.0,0.11111111111111109,1,2.0,0,84.81,0.5,0,1,1,0,0,1,0,0,0,1,0,0,0,0.0166,0,안전,Platinum
,1,4,8,11.0,0.0,0.0,0.0,10.0,0,2.5,0,62.80500000000001,0.0,0,1,0,0,0,0,1,0,0,0,1,1,1,0.9959,1,고위험,Risk
,3,5,3,14.0,1.6094379124341003,1.2857142857142858,0.7500000000000002,0.5000000000000001,0,1.0,0,62.06,0.3333333333333333,0,1,1,0,0,1,0,0,0,1,0,0,0,0.0134,0,안전,Platinum
,3,1,5,16.0,1.3862943611198906,0.0,0.0,1.0,1,1.0,0,57.985,0.25,0,1,0,0,1,0,0,0,0,0,1,0,1,0.997,1,고위험,Risk
,1,3,1,12.0,1.6094379124341003,1.0000000000000002,0.7500000000000002,0.25000000000000006,1,0.5,0,74.105,0.5,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0169,0,안전,Platinum
,3,5,3,14.0,0.6931471805599453,9.166666666666668,11.0,4.0,0,1.0,0,39.672000000000004,0.2,0,1,1,0,0,0,0,0,0,0,0,0,1,0.9925,1,고위험,Risk
,1,6,4,14.0,3.4657359027997265,0.2647058823529412,0.0967741935483871,0.06451612903225806,1,1.0,0,60.53333333333333,0.6666666666666666,1,1,0,0,0,1,0,0,0,1,0,1,0,0.0005,0,안전,Platinum
,1,2,3,14.0,2.9444389791664403,2.666666666666667,0.44444444444444453,0.44444444444444453,0,0.1111111111111111,1,16.123333333333335,0.2222222222222222,0,1,0,1,0,0,0,1,0,1,0,0,0,0.0247,0,안전,Platinum
C0931,1,5,5,19.0,2.772588722239781,0.0,0.0,0.06666666666666668,0,0.5,1,71.36,0.5,0,1,0,1,0,1,0,0,0,0,1,1,0,0.0075,0,안전,Platinum
,3,4,2,15.0,0.6931471805599453,1.5,2.0,2.0,0,0.3333333333333333,1,58.166666666666664,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,1,1,0,0.0099,0,안전,Platinum
,1,6,3,14.0,3.2188758248682006,3.8461538461538467,0.41666666666666674,0.5833333333333334,1,0.06666666666666667,0,16.0,0.2,0,1,0,0,1,0,0,0,0,0,1,1,0,0.0025,0,안전,Platinum
,3,4,3,12.0,3.295836866004329,2.5454545454545454,0.46153846153846156,0.23076923076923078,0,0.5714285714285714,0,25.035714285714285,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0002,0,안전,Platinum
,1,3,9,11.0,3.332204510175204,0.5517241379310346,0.29629629629629634,0.03703703703703704,0,1.5,0,103.695,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0002,0,안전,Platinum
,1,1,7,12.0,2.4849066497880004,3.75,1.0909090909090908,0.36363636363636365,1,1.0,0,31.96,0.8,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0144,0,안전,Platinum
,3,3,6,21.0,2.302585092994046,1.2727272727272725,0.7777777777777777,0.11111111111111109,0,2.0,0,86.57,0.5,0,1,1,0,0,0,0,0,0,1,0,0,1,0.7837,1,주의,Silver
,3,4,6,13.0,3.044522437723423,0.9130434782608695,0.35,0.1,1,0.3333333333333333,0,76.22666666666667,0.3333333333333333,0,1,1,0,0,0,0,0,0,1,0,1,0,0.002,0,안전,Platinum
,2,4,7,14.0,2.5649493574615367,2.6470588235294117,0.75,0.3333333333333333,0,0.8,0,30.183999999999997,0.6,0,1,0,0,0,0,0,1,0,1,0,1,0,0.0117,0,안전,Platinum
