CustomerID,Churn_Actual,Churn_Pred,Churn_Prob,RiskLevel,CustomerGrade,MonthlyOrderFreq,Dormancy_Shock,Recency_Tenure_Ratio,CashbackPerOrder,Promo_Sensitivity,Satisfaction_Per_Order,IssueIndex,Silent_Killer,Stagnant_Loyal,OrderAmountHikeFromlastYear,Tenure_log,NumberOfAddress
C0646,1,1,0.9853,고위험,Risk,10.0,0.0,0.0,63.0,0.0,2.5,1,0,0,15.0,0.0,2
C0647,0,0,0.0073,안전,Platinum,1.0,0.0,0.0,17.6,0.9,0.3,0,0,0,13.0,2.3026,2
C0648,0,0,0.1457,안전,Platinum,0.4,0.375,0.2,45.43,0.3333,0.3333,1,0,0,12.0,1.7918,3
C0649,0,0,0.003,안전,Platinum,0.0526,0.381,0.2105,86.9,0.0,0.5,0,1,0,11.0,2.9957,3
C0650,0,0,0.0114,안전,Platinum,1.0,0.5333,0.1429,30.0,0.75,0.375,0,0,0,15.0,2.0794,3
C0651,0,0,0.0039,안전,Platinum,0.6,1.3333,0.6,38.23,0.5,0.5,0,1,0,13.0,1.7918,2
C0652,1,1,0.9981,고위험,Risk,2.0,3.0,4.0,69.08,0.3333,1.6667,1,0,0,18.0,0.6931,5
C0653,0,0,0.01,안전,VIP,10.0,3.6364,40.0,81.98,0.5,2.0,0,0,0,20.0,0.0,2
C0654,0,0,0.0058,안전,Platinum,1.5,6.6667,5.0,34.53,0.25,0.25,0,1,0,13.0,1.0986,2
C0655,0,0,0.0221,안전,Platinum,0.0556,0.1,0.0556,74.25,0.0,1.5,0,0,0,15.0,2.9444,9
C0656,1,1,0.9424,위험,Risk,0.1429,0.1765,0.0714,57.43,0.6667,1.0,1,0,0,15.0,2.7081,5
C0657,1,1,0.9194,위험,Risk,0.2143,0.2222,0.0714,58.39,0.75,1.25,1,0,0,14.0,2.7081,6
C0658,0,0,0.0108,안전,Platinum,0.3846,3.1579,0.7692,26.13,0.1667,0.6667,0,0,0,14.0,2.6391,4
C0659,1,1,0.6816,주의,Silver,3.0,1.6,2.0,42.2,0.25,0.75,0,0,0,18.0,0.6931,8
C0660,0,0,0.0232,안전,Platinum,0.1429,1.7778,1.1429,72.45,0.0,2.0,0,0,0,11.0,2.0794,5
C0661,1,1,0.9606,고위험,Risk,2.0,0.75,1.0,51.42,0.3333,0.3333,1,0,0,19.0,0.6931,3
C0662,0,1,0.6609,주의,Silver,0.1429,0.0,0.0,61.45,0.5,1.5,0,0,0,13.0,2.0794,3
C0663,0,0,0.0062,안전,Platinum,0.375,0.6667,0.25,44.96,0.5,0.25,0,1,0,18.0,2.1972,11
C0664,0,0,0.0011,안전,Platinum,0.2308,2.1176,0.6923,60.0,0.75,0.75,0,0,0,14.0,2.6391,1
C0665,0,0,0.0134,안전,Platinum,0.7778,3.2941,0.7778,25.32,0.625,0.625,1,0,0,21.0,2.3026,3
C0666,0,0,0.0979,안전,Platinum,0.2857,0.3,0.1429,62.96,0.6667,1.0,1,0,0,18.0,2.0794,4
C0667,1,1,0.9764,고위험,Risk,150.0,12.7273,140.0,7.96,0.1875,0.3125,0,0,0,16.0,0.0,2
C0668,0,0,1e-04,안전,Platinum,0.0435,0.24,0.1304,120.0,0.5,0.5,0,1,0,22.0,3.1781,10
C0669,0,0,0.002,안전,Platinum,0.2857,3.6842,1.0,48.0,0.2,0.6,0,0,0,18.0,2.7081,11
C0670,0,0,0.0004,안전,Platinum,0.0333,0.3125,0.1667,75.86,0.0,1.0,0,1,1,17.0,3.434,6
C0671,0,0,0.0431,안전,Platinum,0.25,0.0,0.0,56.4,0.5,1.5,0,0,0,18.0,1.6094,2
C0672,0,0,0.0031,안전,VIP,10.0,2.7273,30.0,77.36,0.5,0.5,0,1,0,12.0,0.0,2
C0673,0,0,0.0471,안전,Platinum,0.0769,0.2667,0.1538,61.72,0.5,1.5,0,0,0,14.0,2.6391,3
C0674,0,0,0.0313,안전,VIP,10.0,1.8182,20.0,67.58,0.0,1.5,0,0,0,17.0,0.0,8
C0675,0,0,0.001,안전,Platinum,0.2,0.4211,0.1333,43.76,0.75,0.75,0,0,0,15.0,2.7726,8
C0676,0,0,0.0627,안전,Platinum,0.1429,0.4444,0.2857,70.17,0.5,1.5,0,0,0,11.0,2.0794,3
C0677,0,0,0.0239,안전,VIP,3.0,1.6,2.0,37.25,0.5,0.25,0,1,0,14.0,0.6931,2
C0678,1,1,0.9619,고위험,Risk,0.3333,0.0,0.0,81.9,0.5,1.5,1,0,0,12.0,1.3863,3
C0679,0,0,0.0014,안전,Platinum,0.1429,2.0,1.2857,97.74,0.0,1.5,0,0,0,17.0,2.0794,2
C0680,0,0,0.0083,안전,Platinum,1.1,6.5455,1.2,13.09,0.1667,0.0833,0,1,0,12.0,2.3979,2
C0681,0,0,0.0013,안전,Platinum,1.75,4.6667,1.75,21.16,0.375,0.25,0,1,0,11.0,1.6094,5
C0682,0,0,0.0114,안전,Platinum,0.4545,2.8235,0.7273,24.07,0.6667,0.6667,0,0,0,15.0,2.4849,1
C0683,0,0,0.0017,안전,Platinum,0.3182,2.1333,0.3636,20.69,0.625,0.25,0,1,0,15.0,3.1355,4
C0684,0,0,0.009,안전,VIP,10.0,3.6364,40.0,80.9,0.0,0.5,0,1,0,23.0,0.0,2
C0685,1,1,0.9814,고위험,Risk,2.0,3.0,4.0,53.02,0.3333,1.6667,0,0,0,24.0,0.6931,9
C0686,0,0,0.002,안전,Platinum,0.125,0.1579,0.0625,80.0,0.3333,1.0,0,0,0,14.0,2.8332,8
C0687,1,1,0.993,고위험,Risk,10.0,0.0,0.0,61.62,0.5,2.5,0,0,0,21.0,0.0,1
C0688,0,0,0.0033,안전,Platinum,0.0625,0.0,0.0,76.28,0.0,1.5,0,0,0,11.0,2.8332,2
C0689,1,1,0.992,고위험,Risk,2.0,0.75,1.0,48.58,0.6667,1.6667,1,0,0,13.0,0.6931,3
C0690,0,0,0.0298,안전,Platinum,0.0714,0.25,0.1429,61.0,0.5,1.0,0,1,0,16.0,2.7081,10
C0691,1,1,0.9596,고위험,Risk,10.0,0.0,0.0,62.58,0.5,1.0,1,0,0,11.0,0.0,2
C0692,0,0,0.4653,관심,Gold,0.25,0.0,0.0,55.64,0.0,0.5,1,0,0,11.0,1.6094,2
C0693,0,1,0.7841,주의,Silver,10.0,0.0,0.0,63.47,0.0,2.0,0,0,0,11.0,0.0,2
C0694,1,1,0.8989,위험,Risk,3.0,2.4,3.0,38.1,0.75,0.75,0,0,0,16.0,0.6931,3
C0695,0,0,0.0086,안전,Platinum,0.2222,1.25,0.5556,60.2,0.6667,1.6667,0,0,0,17.0,2.3026,2
C0696,0,0,0.0021,안전,Platinum,0.0455,0.1667,0.0909,120.0,0.5,2.5,1,0,0,11.0,3.1355,10
C0697,0,0,0.0011,안전,Platinum,0.1111,1.4545,0.8889,79.05,0.0,0.5,0,1,0,16.0,2.3026,2
C0698,0,0,0.02,안전,Platinum,0.2222,0.75,0.3333,58.23,0.3333,0.6667,0,1,0,12.0,2.3026,3
C0699,0,0,0.0283,안전,Platinum,0.1667,1.75,1.1667,75.74,0.5,2.0,0,0,0,15.0,1.9459,9
C0700,0,0,0.0257,안전,Platinum,1.0,2.4,2.0,69.88,0.3333,1.6667,0,0,0,19.0,1.0986,2
C0701,1,1,0.9926,고위험,Risk,4.0,7.5,9.0,34.02,0.6,0.6,0,0,0,23.0,0.6931,3
C0702,0,0,0.0671,안전,VIP,20.0,1.8182,20.0,41.09,0.6667,1.3333,1,0,0,16.0,0.0,2
C0703,0,0,0.0065,안전,Platinum,0.5,3.4615,1.125,48.0,0.6,1.0,0,0,0,13.0,2.1972,4
C0704,1,1,0.8599,위험,Risk,1.0,3.0,2.5,57.85,0.6667,1.3333,0,0,0,12.0,1.0986,6
C0705,0,0,0.0017,안전,Platinum,0.1538,1.5,0.6154,56.78,0.6667,1.0,0,0,0,12.0,2.6391,2
C0706,0,0,0.0048,안전,Platinum,0.3571,3.0,0.7143,40.0,0.8333,0.5,0,0,0,14.0,2.7081,2
C0707,0,0,0.012,안전,Platinum,0.2222,0.5,0.2222,50.2,0.6667,1.6667,0,0,0,12.0,2.3026,3
C0708,0,0,0.0002,안전,Platinum,0.0968,0.3429,0.0968,37.18,0.75,0.75,0,0,1,13.0,3.4657,3
C0709,0,0,0.002,안전,Platinum,0.5,1.0,1.0,75.28,0.0,1.0,1,0,0,13.0,1.0986,2
C0710,0,0,0.002,안전,Platinum,0.7778,3.7647,0.8889,23.57,0.625,0.25,0,1,0,11.0,2.3026,1
C0711,0,0,0.0088,안전,Platinum,0.1818,0.6429,0.2727,60.89,0.3333,1.0,0,0,0,18.0,2.4849,5
C0712,0,0,0.0071,안전,Platinum,0.2105,1.875,0.4737,36.81,0.2,0.2,0,1,0,14.0,2.9957,2
C0713,1,1,0.9954,고위험,Risk,20.0,1.8182,20.0,53.78,0.3333,1.6667,1,0,0,13.0,0.0,6
C0714,0,0,0.0121,안전,Platinum,0.6667,2.5,1.6667,50.68,0.6667,1.3333,0,0,0,24.0,1.3863,2
C0715,1,1,0.5544,주의,Silver,1.0,0.0,0.0,83.36,0.0,2.5,1,0,0,19.0,0.6931,8
C0716,1,1,0.9991,고위험,Risk,10.0,6.3636,70.0,61.81,0.5,2.5,0,0,0,13.0,0.0,7
C0717,1,1,0.9506,고위험,Risk,10.0,0.9091,10.0,62.73,0.0,2.0,0,0,0,16.0,0.0,6
C0718,0,0,0.004,안전,Platinum,1.0,3.0,2.5,48.57,0.6667,0.6667,0,1,0,24.0,1.0986,3
C0719,0,0,0.0043,안전,Platinum,0.0952,0.625,0.2381,58.57,0.3333,0.3333,0,1,0,14.0,3.091,7
C0720,0,0,0.0219,안전,Platinum,0.9231,5.5,0.8462,18.46,0.9231,0.3846,1,0,0,15.0,2.6391,3
C0721,0,0,0.0139,안전,Platinum,0.6154,3.2727,0.6154,16.29,0.3333,0.2222,0,1,0,13.0,2.6391,2
C0722,0,0,0.0009,안전,Platinum,0.8,4.0,1.6,30.97,0.2,0.6,0,0,0,14.0,1.7918,2
C0723,1,1,0.9451,위험,Risk,1.0,2.6667,4.0,74.28,0.0,2.0,0,0,0,11.0,0.6931,5
C0724,0,0,0.0247,안전,Platinum,0.2222,2.3913,0.6111,48.0,0.4,0.8,0,0,0,14.0,2.9444,9
C0725,0,0,0.0008,안전,Platinum,0.0909,0.24,0.0909,41.96,0.3333,1.6667,1,0,0,16.0,3.1355,5
C0726,0,0,0.1661,안전,Platinum,0.2222,1.0,0.4444,71.55,0.6667,1.6667,1,0,0,16.0,2.3026,5
C0727,0,0,0.1466,안전,Platinum,0.25,0.6667,0.5,69.64,0.5,1.0,1,0,0,23.0,1.6094,9
C0728,0,0,0.0153,안전,Platinum,0.2222,2.25,1.0,78.01,1.0,1.3333,0,0,0,17.0,2.3026,5
C0729,0,0,0.0054,안전,Platinum,1.8,4.6667,1.4,21.44,0.4,0.3,0,0,0,25.0,1.7918,3
C0730,0,0,0.0559,안전,VIP,2.6667,6.75,3.0,14.99,0.8889,0.3333,0,0,0,13.0,1.3863,2
C0731,0,0,0.2691,관심,Gold,10.0,1.8182,20.0,69.54,0.5,2.5,0,0,0,13.0,0.0,2
C0732,0,0,0.0047,안전,Platinum,0.0667,0.1176,0.0667,120.0,0.5,0.5,0,1,0,14.0,2.7726,9
C0733,0,0,0.0003,안전,Platinum,0.8571,4.3333,0.6429,14.52,0.4615,0.2308,0,0,0,21.0,2.7081,7
C0734,1,1,0.8297,위험,Risk,0.5,2.625,0.7,36.86,0.6667,0.1667,0,1,0,17.0,2.3979,3
C0735,0,0,0.4695,관심,Gold,2.0,2.25,3.0,49.93,0.3333,1.3333,1,0,0,13.0,0.6931,3
C0736,1,1,0.979,고위험,Risk,2.0,6.0,8.0,59.49,0.3333,1.6667,0,0,0,18.0,0.6931,6
C0737,0,0,0.0022,안전,Platinum,0.1111,1.4545,0.8889,78.37,0.5,2.0,0,0,0,15.0,2.3026,8
C0738,0,0,0.051,안전,Platinum,0.2,0.4615,0.2,57.21,0.3333,1.0,1,0,0,13.0,2.3979,11
C0739,0,0,0.0007,안전,Platinum,0.1176,0.3,0.1176,50.11,0.3333,1.6667,0,0,0,15.0,2.8904,3
C0740,0,1,0.8119,위험,Risk,0.25,0.0,0.0,58.51,0.5,1.0,1,0,0,23.0,1.6094,2
C0741,0,0,0.0233,안전,Platinum,0.1333,0.6667,0.2667,48.76,0.6667,1.0,1,0,0,13.0,2.7726,4
C0742,0,0,0.007,안전,Platinum,0.2,2.0,1.4,63.59,0.5,2.0,0,0,0,14.0,1.7918,3
C0743,0,0,0.0016,안전,Platinum,0.64,6.4762,0.64,14.12,0.5294,0.1765,0,0,0,14.0,3.2581,9
C0744,0,0,0.0062,안전,Platinum,0.3636,2.5,0.7273,33.57,0.2,0.2,0,1,0,18.0,2.4849,3
C0745,0,0,0.0066,안전,Platinum,0.25,0.8182,0.375,51.44,0.6667,0.3333,1,0,0,15.0,2.1972,2
C0746,0,0,0.0002,안전,Platinum,0.0435,1.04,0.5652,81.74,0.5,1.5,0,0,0,12.0,3.1781,1
C0747,0,0,0.1746,안전,Platinum,10.0,1.8182,20.0,66.47,0.0,2.0,0,0,0,13.0,0.0,2
C0748,0,0,0.0532,안전,Platinum,0.125,0.3158,0.125,56.01,0.3333,0.3333,0,1,0,18.0,2.8332,4
C0749,0,0,0.0017,안전,Platinum,0.1,0.3333,0.2,78.84,0.0,1.5,0,0,0,17.0,2.3979,4
C0750,1,1,0.7075,주의,Silver,1.0,0.0,0.0,83.36,0.5,2.5,1,0,0,19.0,0.6931,8
C0751,0,0,0.0068,안전,Platinum,0.1667,0.5,0.3333,64.56,0.0,0.5,0,1,0,13.0,1.9459,2
C0752,1,0,0.3985,관심,Gold,1.4,1.8,0.3,15.29,0.4,0.2,0,0,0,11.0,2.3979,8
C0753,0,0,0.0018,안전,Platinum,0.2143,0.6667,0.2143,38.67,0.5,0.25,1,0,0,14.0,2.7081,4
C0754,0,0,0.0138,안전,Platinum,0.2857,1.2,0.5714,56.24,0.3333,1.6667,0,0,0,15.0,2.0794,2
C0755,0,0,0.0449,안전,Platinum,0.3333,1.0,0.5,55.29,0.3333,1.6667,0,0,0,15.0,1.9459,6
C0756,0,0,0.0009,안전,Platinum,0.1923,1.3125,0.2692,38.24,0.6667,0.6667,0,0,0,20.0,3.2958,9
C0757,0,0,0.0061,안전,Platinum,0.3333,1.3333,0.6667,53.11,0.3333,1.0,0,0,0,14.0,1.9459,8
C0758,0,0,0.0031,안전,Platinum,0.1667,2.0,0.8333,77.8,1.3333,1.6667,0,0,0,12.0,2.5649,1
C0759,0,0,0.0047,안전,Platinum,0.0714,0.25,0.1429,60.54,0.5,2.0,0,0,0,18.0,2.7081,10
C0760,0,0,0.0035,안전,Platinum,0.0526,0.381,0.2105,86.9,0.5,1.0,0,1,0,11.0,2.9957,3
C0761,0,0,0.0203,안전,VIP,7.0,4.4444,5.0,20.84,0.875,0.125,0,1,0,11.0,0.6931,1
C0762,0,0,0.0301,안전,Platinum,0.3333,1.0,0.5,55.29,0.6667,1.6667,0,0,0,15.0,1.9459,6
C0763,0,0,0.0272,안전,Platinum,0.1053,0.5455,0.2105,58.35,0.3333,1.6667,1,0,0,12.0,2.9957,6
C0764,0,0,0.0011,안전,Platinum,0.0909,0.24,0.0909,41.96,0.0,1.6667,1,0,0,16.0,3.1355,5
C0765,0,1,0.903,위험,Risk,2.0,0.75,1.0,55.52,0.3333,0.3333,1,0,0,20.0,0.6931,9
C0766,0,0,0.0002,안전,Platinum,0.069,0.1875,0.069,47.52,0.6667,1.6667,1,0,0,18.0,3.4012,5
C0767,1,1,0.9881,고위험,Risk,16.0,13.6364,15.0,8.97,0.2353,0.2941,0,0,0,17.0,0.6931,3
C0768,0,0,0.0029,안전,Platinum,0.1111,0.3636,0.2222,94.24,0.0,2.0,1,0,0,11.0,2.3026,3
C0769,0,0,0.0026,안전,Platinum,0.6667,1.5,1.0,54.2,0.3333,0.6667,0,1,0,16.0,1.3863,3
C0770,0,0,0.0002,안전,Platinum,0.2,3.4839,0.72,40.0,0.3333,0.5,0,0,0,15.0,3.2581,4
C0771,0,0,0.0026,안전,Platinum,0.25,1.0909,0.5,74.08,0.3333,0.3333,0,1,0,12.0,2.1972,2
C0772,0,0,0.0272,안전,Platinum,0.1053,0.5455,0.2105,58.35,0.3333,1.6667,1,0,0,12.0,2.9957,6
C0773,0,0,0.0144,안전,Platinum,0.6364,2.9474,0.6364,19.15,0.25,0.375,0,0,0,11.0,2.4849,3
C0774,0,0,1e-04,안전,Platinum,0.2,2.2857,1.6,81.04,0.0,0.5,0,1,0,15.0,1.7918,2
C0775,0,0,0.0117,안전,Platinum,0.8571,4.5,1.2857,34.29,0.4286,0.7143,0,0,0,14.0,2.0794,8
C0776,1,1,0.9962,고위험,Risk,2.0,2.25,3.0,49.4,0.3333,1.6667,1,0,0,23.0,0.6931,2
C0777,0,0,0.0018,안전,VIP,10.0,6.3636,70.0,72.1,0.5,1.0,0,1,0,22.0,0.0,2
C0778,0,0,0.0024,안전,Platinum,0.6667,3.4286,0.6667,20.12,0.1111,0.5556,1,0,0,25.0,2.5649,3
C0779,0,0,0.0572,안전,Platinum,1.1429,3.375,0.8571,18.98,0.7778,0.3333,1,0,0,14.0,2.0794,2
C0780,0,0,0.0002,안전,Platinum,1.75,5.3333,2.0,19.48,0.0,0.125,0,1,0,21.0,1.6094,1
C0781,0,0,0.0053,안전,Platinum,2.0,3.0,4.0,62.14,0.6667,1.3333,1,0,0,21.0,0.6931,3
C0782,0,0,0.0005,안전,Platinum,0.3333,0.8,0.6667,99.78,0.0,2.5,0,0,0,15.0,1.3863,1
C0783,0,0,0.0078,안전,Platinum,0.2857,0.9,0.4286,59.96,0.3333,1.3333,1,0,0,14.0,2.0794,3
C0784,0,0,0.0061,안전,Platinum,0.5714,0.7647,0.0952,18.46,0.0,0.0769,0,1,0,25.0,3.091,3
C0785,0,0,0.0002,안전,Platinum,0.0455,0.5833,0.3182,87.02,0.0,2.0,0,0,0,11.0,3.1355,5
C0786,0,1,0.9506,고위험,Risk,2.0,0.75,1.0,45.67,0.6667,1.0,0,0,0,13.0,0.6931,3
C0787,0,0,0.0042,안전,Platinum,0.1,0.913,0.35,72.99,0.3333,1.6667,0,0,0,17.0,3.0445,9
C0788,0,0,0.1289,안전,Platinum,0.1667,0.0,0.0,81.94,0.5,1.5,1,0,0,17.0,1.9459,3
C0789,1,1,0.9925,고위험,Risk,3.0,2.4,3.0,42.65,0.25,0.75,1,0,0,12.0,0.6931,5
C0790,0,0,0.0203,안전,Platinum,0.75,3.7333,1.0,21.15,0.1429,0.4286,1,0,0,26.0,2.1972,2
C0791,0,0,0.0127,안전,Platinum,0.1,1.0435,0.4,57.05,0.6667,1.6667,1,0,0,24.0,3.0445,10
C0792,0,0,0.0111,안전,Platinum,0.5714,3.4412,0.4286,18.46,0.2308,0.3077,0,0,0,14.0,3.091,5
C0793,0,0,0.1386,안전,Platinum,7.0,4.4444,5.0,18.47,0.875,0.5,1,0,0,20.0,0.6931,2
C0794,0,0,0.01,안전,Platinum,0.25,0.2727,0.125,51.6,0.3333,0.3333,0,1,0,18.0,2.1972,5
C0795,0,0,0.0205,안전,Platinum,0.4167,4.3333,1.0833,30.8,0.1667,0.8333,1,0,0,13.0,2.5649,8
C0796,0,0,0.0126,안전,Platinum,0.1429,0.5294,0.2143,57.92,0.3333,0.3333,0,1,0,15.0,2.7081,11
C0797,0,0,0.3318,관심,Gold,1.0,1.8,1.5,48.85,0.6667,1.0,1,0,0,12.0,1.0986,2
C0798,0,0,0.0167,안전,Platinum,0.0588,0.0,0.0,73.84,0.0,1.5,0,0,0,12.0,2.8904,8
C0799,0,0,0.039,안전,VIP,20.0,1.8182,20.0,42.58,0.3333,1.0,0,0,0,20.0,0.0,1
C0800,0,0,0.0014,안전,Platinum,0.2308,0.7059,0.2308,41.0,0.5,0.25,0,1,0,15.0,2.6391,10
C0801,1,1,0.991,고위험,Risk,30.0,6.3636,70.0,50.81,0.75,0.5,1,0,0,11.0,0.0,2
C0802,0,0,0.0044,안전,Platinum,0.25,2.3333,1.75,99.68,0.0,2.5,0,0,0,19.0,1.6094,1
C0803,0,0,0.0706,안전,Platinum,0.0625,0.7778,0.4375,120.0,0.5,1.0,0,1,0,14.0,2.8332,4
C0804,0,0,1e-04,안전,Platinum,0.08,0.4286,0.16,80.0,0.3333,1.3333,0,0,0,17.0,3.2581,5
C0805,0,0,0.0066,안전,Platinum,0.1429,0.5294,0.2143,52.92,0.6667,1.6667,0,0,0,18.0,2.7081,6
C0806,1,1,0.9689,고위험,Risk,0.25,0.0,0.0,60.37,0.5,2.5,1,0,0,12.0,1.6094,2
C0807,0,0,0.0022,안전,Platinum,0.25,0.9524,0.25,30.87,0.8,0.6,0,0,0,23.0,2.8332,5
C0808,0,0,0.0296,안전,Platinum,0.4615,3.5,0.7692,26.29,0.8571,0.4286,0,0,0,15.0,2.6391,6
C0809,0,0,0.3442,관심,Gold,0.0952,0.125,0.0476,51.59,0.3333,1.0,0,0,0,20.0,3.091,5
C0810,0,0,0.0052,안전,Platinum,0.4167,2.6667,0.6667,27.45,0.0,0.1667,1,0,0,15.0,2.5649,2
C0811,0,0,0.0015,안전,Platinum,1.0,1.2,1.0,46.61,0.6667,0.6667,0,1,0,17.0,1.0986,1
C0812,0,0,0.0046,안전,Platinum,0.8182,4.2857,0.8182,12.41,0.6,0.1,0,1,0,11.0,2.4849,2
C0813,0,0,0.012,안전,Platinum,0.5,3.9286,0.6111,15.21,0.5,0.5,0,0,0,18.0,2.9444,2
C0814,0,1,0.5288,주의,Silver,10.0,2.7273,30.0,70.97,0.5,2.5,1,0,0,18.0,0.0,2
C0815,0,0,0.001,안전,Platinum,0.1667,1.4545,0.4444,39.76,0.0,0.25,0,1,0,13.0,2.9444,1
C0816,0,0,0.0004,안전,Platinum,0.5217,1.0833,0.1304,16.34,0.0,0.2308,1,0,0,15.0,3.1781,3
C0817,0,0,0.0066,안전,Platinum,0.1176,0.15,0.0588,80.0,0.6667,1.6667,0,0,0,15.0,2.8904,8
C0818,0,0,0.1243,안전,Platinum,0.1538,1.3125,0.5385,80.0,1.3333,0.3333,0,1,0,12.0,2.6391,2
C0819,0,0,0.0037,안전,Platinum,0.0667,0.2353,0.1333,77.05,0.0,2.5,1,0,0,17.0,2.7726,7
C0820,0,0,0.0321,안전,Platinum,0.0769,0.0,0.0,82.58,0.5,2.5,1,0,0,16.0,2.6391,3
C0821,0,0,0.07,안전,Platinum,0.0769,0.4,0.2308,84.26,0.5,2.0,0,0,0,12.0,2.6391,8
C0822,0,0,0.0123,안전,Platinum,0.5556,1.6,0.4444,27.88,0.5,0.5,0,0,0,16.0,2.3026,2
C0823,0,0,0.0379,안전,Platinum,0.0714,0.0,0.0,63.91,0.0,0.5,0,1,0,22.0,2.7081,4
C0824,1,0,0.4894,관심,Gold,0.6667,3.75,0.4286,16.0,0.4,0.2667,1,0,0,14.0,3.091,9
C0825,0,0,0.0518,안전,Platinum,0.25,0.3333,0.25,84.16,0.5,2.5,1,0,0,12.0,1.6094,2
C0826,0,0,0.0008,안전,Platinum,0.2222,2.0,0.8889,55.05,0.3333,0.6667,1,0,0,26.0,2.3026,3
C0827,0,0,0.0081,안전,Platinum,0.6364,2.9474,0.6364,24.9,0.375,0.5,0,0,0,11.0,2.4849,1
C0828,1,1,0.9932,고위험,Risk,2.0,0.75,1.0,46.9,0.6667,0.3333,1,0,0,13.0,0.6931,3
C0829,0,0,1e-04,안전,Platinum,0.1,0.3529,0.1,59.32,0.0,0.5,1,0,1,13.0,3.434,4
C0830,1,1,0.9262,위험,Risk,20.0,0.9091,10.0,47.94,0.0,1.0,0,0,0,17.0,0.0,7
C0831,0,0,0.1301,안전,Platinum,2.0,2.25,3.0,57.06,0.6667,1.0,0,0,0,13.0,0.6931,3
C0832,0,0,0.0028,안전,Platinum,0.3636,3.4375,1.0,46.41,0.0,0.6,0,0,0,12.0,2.4849,4
C0833,0,0,0.0931,안전,Platinum,0.25,0.8182,0.375,63.33,0.6667,1.6667,0,0,0,18.0,2.1972,7
C0834,0,0,0.0665,안전,Platinum,0.5714,2.7391,0.5,21.38,0.6667,0.3333,0,0,0,12.0,2.7081,2
C0835,0,0,0.3672,관심,Gold,2.0,1.5,2.0,49.84,0.6667,1.6667,0,0,0,16.0,0.6931,3
C0836,1,1,0.9846,고위험,Risk,10.0,0.0,0.0,63.0,0.5,2.5,1,0,0,15.0,0.0,2
C0837,0,0,0.0935,안전,Platinum,2.0,3.0,4.0,50.06,0.6667,1.0,0,0,0,12.0,0.6931,3
C0838,0,0,0.0492,안전,Platinum,1.5,4.4545,1.75,29.96,0.7143,0.4286,0,0,0,23.0,1.6094,3
C0839,1,1,0.8675,위험,Risk,0.5,2.88,0.5,19.38,0.8889,0.4444,0,0,0,16.0,2.8332,4
C0840,0,0,0.0057,안전,Platinum,0.2941,2.087,0.4706,30.3,0.3333,0.5,1,0,0,14.0,2.8904,5
C0841,0,0,0.4093,관심,Gold,0.25,0.5455,0.25,42.2,0.0,1.0,1,0,0,11.0,2.1972,8
C0842,0,0,0.356,관심,Gold,0.4,1.125,0.6,54.76,0.6667,0.6667,1,0,0,24.0,1.7918,10
C0843,0,0,0.0066,안전,Platinum,0.25,1.0909,0.5,53.74,0.6667,0.3333,1,0,0,14.0,2.1972,3
C0844,0,0,0.008,안전,Platinum,1.25,3.0,1.25,31.8,0.6667,0.5,0,0,0,12.0,1.6094,2
C0845,1,1,0.8644,위험,Risk,10.0,0.0,0.0,90.8,0.5,1.5,0,0,0,13.0,0.0,3
C0846,0,0,0.0301,안전,Platinum,1.5,5.0909,2.0,22.97,0.5714,0.5714,1,0,0,22.0,1.6094,2
C0847,0,0,0.0076,안전,Platinum,1.5,2.0,1.5,37.19,0.75,0.75,0,0,0,19.0,1.0986,7
C0848,1,1,0.9961,고위험,Risk,2.0,0.75,1.0,64.12,0.3333,1.3333,0,0,0,16.0,0.6931,8
C0849,0,0,0.0002,안전,Platinum,0.4839,5.1064,0.4839,6.25,0.6875,0.25,0,0,1,23.0,3.4657,6
C0850,0,0,0.0003,안전,Platinum,0.0769,0.5172,0.1923,52.16,0.6667,1.0,0,0,0,21.0,3.2958,10
C0851,0,0,0.0014,안전,Platinum,0.2,1.8462,0.8,48.84,0.6667,0.6667,0,1,0,14.0,2.3979,3
C0852,0,0,0.0004,안전,Platinum,0.6667,5.0,3.3333,56.85,0.3333,0.6667,0,1,0,19.0,1.3863,3
C0853,0,0,0.3539,관심,Gold,10.0,3.6364,40.0,72.39,0.5,1.5,1,0,0,11.0,0.0,2
C0854,0,0,0.051,안전,Platinum,0.2,0.4615,0.2,57.21,0.3333,1.0,1,0,0,13.0,2.3979,11
C0855,0,0,0.0077,안전,Platinum,0.0526,0.1905,0.1053,102.64,0.0,1.5,0,0,0,11.0,2.9957,6
C0856,0,0,0.0002,안전,Platinum,0.0667,0.0909,0.0333,48.55,0.6667,1.6667,0,0,1,23.0,3.434,4
C0857,0,0,0.0054,안전,Platinum,1.0,0.0,0.0,17.6,0.8,0.3,0,0,0,13.0,2.3026,2
C0858,0,0,0.1287,안전,Platinum,2.0,6.0,8.0,55.22,0.3333,1.6667,0,0,0,12.0,0.6931,3
C0859,0,1,0.8155,위험,Risk,2.0,0.75,1.0,51.44,0.3333,1.0,1,0,0,14.0,0.6931,3
C0860,1,1,0.9635,고위험,Risk,1.0,1.2,1.0,41.35,0.3333,1.6667,1,0,0,21.0,1.0986,8
C0861,1,0,0.493,관심,Gold,2.0,2.25,3.0,57.36,0.6667,1.0,0,0,0,13.0,0.6931,10
